File_Path,Original_Index_1,Original_Index_2,New_Timestamp,Merged_Dialogue_Start
1 tel.srt,3,4,"00:02:40,870 --> 00:02:47,043","- ఏ విలోమ విలువకి సమానం అంటే""... - కొసైన్, ఎక్స్ విలువ మీద ఆధారపడి ఉంటుంది, అది వై విలువకి సమానం."
1 tel.srt,38,39,"00:04:46,371 --> 00:04:52,085","- నువ్వు గెలిచినందుకు సంతోషంగా ఉంది. - ఓహ్, చెత్త. నేను వేరే ఫోన్ మాట్లాడాలి, కానీ నీతో మళ్లీ మాట్లా"
1 tel.srt,48,49,"00:05:45,347 --> 00:05:53,271","అలాగే ఆ బాక్స్ లో, ఒక విషపు సీసా కూడా ఉంది, ఒక సింగిల్ రేడియోధార్మిక అణువు ఇంకా..."
1 tel.srt,52,53,"00:06:00,654 --> 00:06:06,660","కానీ అణువు గనుక క్షీణిస్తే, అప్పుడు గైగర్ కౌంటర్ ఆ రేడియేషన్ ని గుర్తిస్తుంది."
1 tel.srt,54,55,"00:06:06,660 --> 00:06:12,374","దానితో విద్యుత్ తరంగాలు ఏర్పడి, ఆ విషపు సీసా పగిలిపోతుంది, అప్పుడు పాపం ఆ పిల్లి చనిపోతుంది."
1 tel.srt,60,61,"00:06:22,717 --> 00:06:30,892","మనం లోపల చూసే ముందు, ఈ అణువు సూపర్ పొజిషన్ లో ఉంది, దీనినే ఇంకా ఆకట్టుకునేలా చెప్పాలంటే"
1 tel.srt,67,68,"00:06:45,574 --> 00:06:50,662","అతని పేరు ష్రోడింగర్, ఇంకా ఈ విశ్వాన్ని అర్థం చేసుకోవడం అతనికి సరదా."
1 tel.srt,71,72,"00:07:22,277 --> 00:07:26,197","అతని పేరు వూడీ గ్వైన్, అమెరికాలో ప్రఖ్యాత ప్రకృతి దృశ్యాల చిత్రకారుల్లో ఒకడు."
1 tel.srt,75,76,"00:07:29,993 --> 00:07:36,541","ఆయిల్ తో చిత్రాలు గీయడం కన్నా దానితో గీయడం చాలా కష్టమైన పని. త్వరగా ఎండిపోతుంది, కాబట్టి బ్రష్ స్ట్ర"
1 tel.srt,86,87,"00:08:04,486 --> 00:08:09,699","నా సైక్లింగ్ టైమ్ ఇంకా రన్నింగ్ టైమ్ నిజానికి మరీ అంత ఘోరంగా లేవు, కానీ నా స్విమ్మింగ్ ని మాత్రం ఇంక"
1 tel.srt,106,107,"00:10:23,917 --> 00:10:30,549","- ఎవరది? - రేయన్, నువ్వు ఎక్కడ ఉన్నావని ఆరా తీస్తున్నాడా?"
1 tel.srt,113,114,"00:10:43,895 --> 00:10:49,401","అవును. అంటే, నా ఉద్దేశం, తనకి పది లక్షల డాలర్లు బహుమతిగా ఇస్తారు, దానివల్ల గ్రాంట్ డబ్బులు, పారితోషి"
1 tel.srt,124,125,"00:11:11,715 --> 00:11:16,928","ఎందుకంటే తను దూరంగా ఏదైనా ప్రదేశాన్ని ఎంపిక చేస్తే, నేను వెళ్లనని అతనికి తెలుసు."
1 tel.srt,167,168,"00:14:34,209 --> 00:14:38,547","నా ఉద్దేశం, అంటే, నేను మేధావిని అని నాకు తెలుసు, కానీ నా ఉద్దేశం, అంటే, ఆయన మాట్లాడుతుంటే, అది ఎలా ఉ"
1 tel.srt,180,181,"00:15:07,075 --> 00:15:12,581","""న్యూరోసైన్స్ రంగంలో విప్లవాత్మకమైన ప్రయోగాలు చేసినందుకు, స్మారక స్థితిని కలగడానికి కారణం ప్రీఫ్రెంట"
1 tel.srt,208,209,"00:16:39,834 --> 00:16:45,173","హేయ్, ప్రతి రోజూ నువ్వు లేక్మాంట్ కాలేజీకి ఉత్సాహంగా వెళ్తుంటే గనుక, నన్ను మాట్లాడద్దని చెప్పు, నేను"
1 tel.srt,243,244,"00:19:28,962 --> 00:19:33,049","నువ్వు తప్పించుకోవాలని ప్రయత్నిస్తే, నేను చెప్పినట్లు నువ్వు చేయకపోతే,"
1 tel.srt,321,322,"00:30:09,853 --> 00:30:14,232","నా పేరు అమాండా లూకస్, ల్యాబ్ సైకియాట్రిస్ట్ ని, నాతో పాటు ఉన్నవారు లైటన్ వాన్స్, మా సిఇఓ,"
1 tel.srt,332,333,"00:30:53,688 --> 00:30:58,902","విను, నువ్వు అలసిపోయి ఉన్నావని నాకు తెలుసు, కానీ నువ్వు ఎక్కడికి వెళ్లావో మాకు కాస్త చెబుతావేమో అని "
1 tel.srt,356,357,"00:32:11,349 --> 00:32:16,605","కానీ ప్రస్తుతానికి నీ అవయవాల్ని పరిశీలించాలి, నీ జ్ఞాపకశక్తి తిరిగి పొందే క్రమాన్ని మేము అంచనా వేయాల"
1 tel.srt,386,387,"00:37:27,374 --> 00:37:31,836","నాకు... నాకు రావడం ఆలస్యం అయింది, అందుకే పెట్రోల్ బంక్ దగ్గర ఆగాను. నేను చూసుకోలేదు..."
1 tel.srt,408,409,"00:39:25,909 --> 00:39:33,041","మనం కలిసి జీవించాలని అనుకున్నప్పుడు, చాలా కాలం కిందట, నేను నీకు ఏం చెప్పానో గుర్తుందా?"
1 tel.srt,412,413,"00:39:47,138 --> 00:39:57,482","నీ జీవితం చరమాంకంలో, చల్లని, జీవం లేని ల్యాబ్ కంటే కూడా నా జ్ఞాపకాలు ఉండాలని కోరుకుంటావు."
2 tel.srt,47,48,"00:08:15,914 --> 00:08:23,713","షికాగో మొత్తంలో డానియేలా డెస్సన్ పేరుగల వాళ్లు ఒక్కరు కూడా లేరు, అలాగే సెయింట్ పీటర్ హై స్కూల్లో చార"
2 tel.srt,62,63,"00:09:22,355 --> 00:09:25,191","అవార్డు విజేత ఫిజిసిస్ట్ డాక్టర్ జేసన్ డెస్సన్ కోసం అన్వేషణ, కనిపించడం లేదు."
2 tel.srt,85,86,"00:10:52,487 --> 00:10:57,534","ఇక్కడ నాకు ఇదే మొదటి రోజు, ఇంకా, నేను మీ పెన్ను ఒకసారి తీసుకోవాలి అనుకుంటున్నాను."
2 tel.srt,118,119,"00:13:15,797 --> 00:13:21,052","కానీ నాకు ఇది ముఖ్యం, ఎందుకంటే ప్రస్తుత సమయంలో... నీ పేరు ఏంటి?"
2 tel.srt,121,122,"00:13:22,012 --> 00:13:28,810","రైలీ? సరే, రైలీ. ఈ సమయంలో, రైలీ ఇంకా చెవుల్లో ఫోన్లు పెట్టుకున్న ప్రతి ఒక్కరూ... వాటిని పక్కన పెట్టే"
2 tel.srt,132,133,"00:14:00,217 --> 00:14:06,514","ఉదాహరణకి, 1850లో, ఒక మేధావి ఉండేవాడు, అతని పేరు రుడాల్ఫ్ క్లాసియస్..."
2 tel.srt,152,153,"00:15:26,386 --> 00:15:29,055","సరే, కానీ డానియేలా, - నేను రావచ్చని చెప్పింది. - సరే. మీ పేరు?"
2 tel.srt,199,200,"00:19:15,865 --> 00:19:20,787","నువ్వు చాలా గోప్యత ఒప్పందాల మధ్య ఉన్నావని నేను అర్థం చేసుకోగలను, జే, ఇంకా నేను వెధవని కాదల్చుకోలేదు,"
2 tel.srt,217,218,"00:20:13,215 --> 00:20:23,308","నేను ఎప్పుడూ పశ్చాత్తాపపడే రకాన్ని కాను కానీ, నేను ఎంచుకోని మార్గాల్ని నేను ఎంచుకుని ఉంటే గనుక ఏమై ఉ"
2 tel.srt,229,230,"00:21:03,557 --> 00:21:08,937","అంటే, న్యూ యార్క్ ఇంకా తరువాత బోస్టన్, ఆ తరువాత వచ్చే నెల లాస్ ఏంజెలెస్ లో ఉంటుంది."
2 tel.srt,252,253,"00:22:29,476 --> 00:22:38,735","అంటే, అనుబంధాలు అనేవి బేరసారాలు లాంటివి, ఎవరు ముందుగా మాట్లాడతారో వాళ్లు నష్టపోవచ్చు."
2 tel.srt,286,287,"00:25:10,637 --> 00:25:18,770","అతనికి పూర్తిగా స్పృహ వచ్చాక, అంతా మారిపోయింది."
2 tel.srt,293,294,"00:25:35,912 --> 00:25:41,668","కొత్త ఫర్నీచరు, కొత్త పరికరాలు, లైట్ స్విచ్ లు మారిపోయాయి, గోడలకి వేరే రంగులు వెలిశాయి."
2 tel.srt,303,304,"00:26:22,751 --> 00:26:28,048","మనం కొద్దికాలంగా కలుసుకోలేదు, ఇంకా నువ్వు ఎక్కడి నుండో ఊడిపడినట్లు హఠాత్తుగా వచ్చావు."
2 tel.srt,309,310,"00:26:46,149 --> 00:26:52,572","అందువల్ల, సిద్ధాంతపరంగా, మనం ఏకకాలంలో అనంతమైన ప్రపంచాలలో జీవిస్తూ ఉంటాం."
2 tel.srt,311,312,"00:26:56,993 --> 00:27:02,249","నువ్వు నాకు ఏం చెప్పావంటే, ఈ ప్రపంచంలో, నాతో కలిసి ఉండాలని తీసుకునే నిర్ణయమే నువ్వు చేసే అతి చెత్త ఎ"
2 tel.srt,320,321,"00:27:32,404 --> 00:27:36,533","నీ పరిశోధనల గురించి మాట్లాడటంతో ప్రారంభించావు, ఇంకా నువ్వు గోప్యంగా ఉంచిన ఒక ప్రాజెక్టు గురించి ప్రస"
2 tel.srt,324,325,"00:27:57,637 --> 00:28:01,975","నిన్ను ఇందాక నేను చూసినప్పుడు, నువ్వు అడిగిన మొదటి ప్రశ్న, ""చార్లీ ఏడి?"" అని."
2 tel.srt,342,343,"00:28:52,067 --> 00:28:56,279","ముందుగా నీకు తగిన వైద్యం సిద్ధం చేసి, తరువాత వేడివేడిగా వాటిని నీ నోట్లోకి కూరతాను."
2 tel.srt,368,369,"00:31:24,594 --> 00:31:28,890","నువ్వు హాస్పిటల్ కి వెళ్లినప్పుడు, నీకు ఏమైందని వాళ్లు అనుకున్నారు?"
2 tel.srt,415,416,"00:38:13,420 --> 00:38:18,675","మన ఇంట్లో, జలపాతం ఫోటో ఒకటి ఉండేది."
2 tel.srt,431,432,"00:39:25,825 --> 00:39:32,749","పదిహేనేళ్లకే, ఆర్ట్ స్కూళ్లలో చేరాలని చూశాడు, వాడిని చూసి నువ్వు గర్వపడేదానివి ఎందుకంటే వాడికి నీ అభ"
2 tel.srt,434,435,"00:39:36,336 --> 00:39:41,049","నేను గర్భవతినని నీకు చెప్పినప్పుడు, దాని గురించి ఆలోచించడానికి నాకు సమయం కావాలి అని చెప్పావు."
2 tel.srt,437,438,"00:39:42,133 --> 00:39:47,138","ఆ తరువాత, మరుసటి రోజు, నువ్వు నా అపార్ట్మెంట్ కి వచ్చావు, అప్పుడు నీ పరిశోధనలతో బిజీగా ఉన్నావని చెప్"
2 tel.srt,444,445,"00:40:02,487 --> 00:40:07,742","జరిగింది అది కాదు. ఏం జరిగింది అంటే, నేను దాని గురించి ఆలోచించాను, ఆ విషయం నీతో చెప్పాను, నా జీవిత చ"
2 tel.srt,460,461,"00:41:38,124 --> 00:41:44,172","ఎన్నో జ్ఞాపకాలు కలిగిన వైవాహిక బంధం నీతో నాకు ఉందని నాకు తెలుసు, అది..."
2 tel.srt,478,479,"00:43:51,091 --> 00:43:59,766","ఈ ప్రపంచంలో బతికి ఉన్న జేసన్... పావియా ప్రైజ్ గెలుచుకున్న వ్యక్తి, మనం ఈ రోజు వెళ్ళిన ఇంటిలో ఉండే వ్"
2 tel.srt,493,494,"00:45:00,160 --> 00:45:05,415","అన్ని సంవత్సరాలుగా అతను, నేను ఒకే వ్యక్తి అయి ఉండచ్చు అనుకుందాం, నువ్వు గర్భవతివి అయ్యే వరకూ."
2 tel.srt,496,497,"00:45:11,880 --> 00:45:18,637","మేము ఎందుకు విడిపోయాం అంటే నేను నీతో ఉండాలి అనుకున్నాను, ఇంకా అతను తన పరిశోధనని కొనసాగించాలని అనుకున"
2 tel.srt,499,500,"00:45:38,365 --> 00:45:42,994","ఒకవేళ, ఈ క్షణంలో, నేను అతని ప్రపంచంలో ఉన్నాను..."
2 tel.srt,510,511,"00:46:51,146 --> 00:46:59,571","చూడు, కాలక్రమేణా, నా పెళ్లి ఉంగరం మచ్చ అదృశ్యం అయిపోతుంది, ఇంకా నా జ్ఞాపకాలు కేవలం"
2 tel.srt,525,526,"00:48:23,905 --> 00:48:27,701","ఆ తరువాత మనం అద్భుతంగా పార్టీ చేసుకున్నాం, అది గొప్పగా జరిగింది."
2 tel.srt,533,534,"00:48:56,021 --> 00:48:59,900","ఇంకా, నీకు తెలుసా, మన ప్రాధాన్యతలు మారిపోయాయి."
2 tel.srt,536,537,"00:49:04,988 --> 00:49:10,744","ఫలితంగా ఆ తరువాత నాకు నిధులు ఆగిపోయాయి, నువ్వు కూడా పెయింటింగ్ ఆపేశావు."
3 tel.srt,33,34,"00:04:56,423 --> 00:05:03,013","సరే, కానీ, చూడు, పూర్తిగా సరసాలు ఆడటం అనేది, చాలా కాలం అయింది."
3 tel.srt,86,87,"00:08:13,828 --> 00:08:18,541","మీకు తెలుసా, ఇంకో మహిళ కూడా ఉంది, బ్లెయర్ కాప్లన్."
3 tel.srt,109,110,"00:09:27,819 --> 00:09:33,700","నా ముందు ఉద్యోగి రాసిన నోట్స్ ప్రకారం, అతను కనిపించకుండా పోయిన సమయానికి మీ ఉద్యోగి అయిన మరో మహిళతో ప"
3 tel.srt,129,130,"00:10:35,595 --> 00:10:40,016","అమాండా, షికాగో పోలీసులు వివరాలన్నీ ఒక్కొక్కటిగా సేకరిస్తూ జేసన్, ఇంకా బ్లెయర్ కేసుకి దగ్గరగా వచ్చేశా"
3 tel.srt,150,151,"00:12:22,327 --> 00:12:25,956","విను, ఊరికే ఆసక్తి కొద్దీ అడుగుతున్నాను,"
3 tel.srt,182,183,"00:15:23,216 --> 00:15:30,891","బయట వాతావరణం నుండి బాక్స్ కి పూర్తి రక్షణ ఇచ్చే మార్గం నాకు ఇంతవరకూ కనిపించలేదు, దాంతో సూపర్ పొజిషన్"
3 tel.srt,192,193,"00:15:56,750 --> 00:16:04,341","అది క్షేత్రాల్ని సృష్టించగల తెలివైన పదార్థాలతో నిండి ఉంది, దీని లోపలికి ఎటువంటి రేడియేషన్ లేదా సౌండ్"
3 tel.srt,205,206,"00:17:09,488 --> 00:17:13,743","చూడు, బ్లెయర్ తిరిగి రాకపోవడంతో, తరువాత నువ్వు వెళ్తానని చెప్పావు."
3 tel.srt,208,209,"00:17:18,582 --> 00:17:24,504","బాక్స్ ని నువ్వు రూపొందిస్తానని చెప్పావు, అది ఎలా పని చేస్తుందో నువ్వే తెలుసుకుంటాను అన్నావు, ఇంకా న"
3 tel.srt,264,265,"00:23:36,835 --> 00:23:42,173","మనం ఉదయాన్నే నిద్రలేచాము, నిన్ను ఏదో సమస్య వేధిస్తోందని నాకు స్పష్టం అయింది."
3 tel.srt,276,277,"00:24:47,030 --> 00:24:53,954","ఈ ఆలోచనలన్నీ కేవలం... నువ్వు చెప్పినట్లు, మానసిక భయాందోళనలకి పర్యావసానాలు"
3 tel.srt,282,283,"00:25:12,472 --> 00:25:15,517","కాబట్టి, ఒకవేళ..."
3 tel.srt,398,399,"00:33:18,083 --> 00:33:22,671","ఆ బాక్స్ తాళం నాకు చాలా అందుబాటులో ఉంది, కానీ దాన్ని ఎలా ఉపయోగించాలో నాకు కనీసం తెలియదు."
3 tel.srt,407,408,"00:33:48,488 --> 00:33:53,159","ఆ బాక్స్ ని నువ్వు తయారు చేయకపోవచ్చు, నీ మెరుగైన రూపం ఆ పని చేసి ఉండచ్చు, దాని అర్థం అది ఎలా పని చేస"
3 tel.srt,463,464,"00:38:02,075 --> 00:38:08,498","నువ్వు ఒక మందు తయారు చేయమనీ, అది మెదడు ముందు పొరలోని రసాయనాలని మార్చివేయాలని చెప్పావు."
3 tel.srt,470,471,"00:38:17,340 --> 00:38:23,096","జేసన్, నేను చీకట్లో రాళ్లు విసురుతున్నాను, ఇంకా నేను సరిగ్గా లక్ష్యాన్ని ఛేదించానో లేదో నువ్వే నాకు "
3 tel.srt,489,490,"00:39:28,620 --> 00:39:32,499","రేయన్, నువ్వు మాతో వస్తావా, ప్లీజ్?"
3 tel.srt,498,499,"00:40:18,753 --> 00:40:30,098","నా జీవితం నా కళ్ల ముందు కదలాడినందుకో ఏమో నాకు తెలియదు, కానీ ఆ క్షణం నుండి, నేను చాలా సజీవంగా ఉన్నట్ల"
3 tel.srt,512,513,"00:42:05,360 --> 00:42:11,199","ఈ పరిస్థితుల నుండి నేను తిరిగి రాగలనో లేదో నాకు తెలియదు, కానీ నేను ప్రయత్నించాలి."
4 tel.srt,95,96,"00:13:46,577 --> 00:13:53,166","మీ నోట్ బుక్స్ నుంచి ఒక కాగితం చింపి, దాని పై భాగంలో మీ పేరు రాయండి, ఇంకా మార్జిన్ లో ఒకటి నుండి పది"
4 tel.srt,136,137,"00:17:26,380 --> 00:17:32,803","ఎందుకంటే ఇది మల్టీవర్స్, ఏదయినా జరిగే అవకాశం ఉంటే అది జరిగిపోతుంది."
4 tel.srt,145,146,"00:17:55,367 --> 00:18:02,040","కాబట్టి, మనం తలుపులు తెరవడం ప్రారంభిద్దాం, అందులో ఏదో ఒకటి ఇంటిలా కనిపిస్తుందని ఆశిద్దాం."
4 tel.srt,155,156,"00:18:58,263 --> 00:19:02,142","నువ్వు నాకు చాలాకాలంగా తెలుసు, కానీ నువ్వు ఎవరినైనా ఒప్పించిన విషయం నాకు ఇంతవరకూ తెలియదు."
4 tel.srt,299,300,"00:35:08,692 --> 00:35:18,327","మా నాన్న డ్రైవ్ చేస్తుంటే మంచు గాలులు బలంగా వీచేవి, మేము రోడ్డు పక్కగా ఆగిపోవాల్సి వచ్చేది."
4 tel.srt,350,351,"00:38:22,886 --> 00:38:28,183","విను, ఇక్కడ నువ్వు ఏదైనా చెడుగా ఆలోచించావంటే, మన ఇద్దరమూ చనిపోతాము."
4 tel.srt,354,355,"00:38:34,106 --> 00:38:39,611","ఇప్పుడు, నేను వీటిలో ఒక తలుపు తెరవబోతున్నాను, అవతలి వైపు ఏముందో దాని మీద నాకు కాస్త నియంత్రణ ఉంది."
4 tel.srt,387,388,"00:40:59,334 --> 00:41:03,797","దాని చుట్టూ ప్రపంచం ఎలా మారిపోయినా కూడా, జిపిఎస్ అక్షాంశాలు ఎప్పుడూ ఒకే విధంగా ఉంటున్నాయి."
4 tel.srt,445,446,"00:46:12,397 --> 00:46:20,113","ప్రతి సంవత్సరం వాడి పుట్టినరోజు సందర్భంగా, మేము సాయంత్రం వేళ అక్కడే వాడి దగ్గర కూర్చుంటాం."
4 tel.srt,461,462,"00:47:42,404 --> 00:47:49,036","నేను వచ్చిన ప్రపంచంలో, మీ తల్లిదండ్రులు చనిపోయారు."
4 tel.srt,463,464,"00:47:49,036 --> 00:47:54,499","మీ తాతయ్య నిన్ను పెంచాడు, నువ్వు కాలేజీ నుండి బయటకు వచ్చిన వెంటనే వెలాసిటీ ల్యాబ్స్ ని నీకు అప్పగించ"
4 tel.srt,574,575,"00:56:01,737 --> 00:56:07,659","నేను అక్కడ నిలబడి, ఆ క్లాసుని చూశాను, అప్పుడు ఒక ఆలోచన పదేపదే నాలో మెదిలింది, అది ఏమిటంటే..."
4 tel.srt,586,587,"00:56:34,311 --> 00:56:39,441","అది నాకు చాలా ముఖ్యమైనది, కానీ నేను ఎందుకు అది వదిలేశానంటే మీ ఇద్దరికీ నేను పూర్తిగా సమయం కేటాయించాల"
5 tel.srt,27,28,"00:05:00,717 --> 00:05:05,597","నన్ను ఇంకా మా అన్నయ్యని మా ఆంటీ చూసుకోలేని ప్రతిసారీ, మా అమ్మ మమ్మల్ని తనతో పాటు పనికి తీసుకువెళ్లేద"
5 tel.srt,36,37,"00:05:31,206 --> 00:05:37,337","మా అమ్మ కోసం నేను ఎదురుచూసే సమయంలో, పరిచయం లేని కొత్త వ్యక్తుల్ని బోల్తా కొట్టించి చిల్లర కొట్టేసే వ"
5 tel.srt,42,43,"00:06:01,320 --> 00:06:08,368","హాస్పిటల్ లో ఒక వెండింగ్ మెషీన్ ఉండేది, అందులో ఒక చాక్లెట్ ఉండేది, అది ఇంకెక్కడా దొరికేది కాదు."
